genre,band_name,album_name,album_release_date,album_id
thrash metal,King Diamond,The Spider's Lullabye,,5SQfcW4tpQDdH0Xc2oodqy
thrash metal,King Diamond,The Eye,1990-10-30,1r0rcxsNTKQDrYGqcqqANU
thrash metal,King Diamond,Conspiracy,1989-08-21,3soSRzbPLtJEstj20sQTnK
thrash metal,King Diamond,Them,1988-09-13,24Q1XHD9hhZl5FULWmG58H
thrash metal,King Diamond,Abigail,1987-10-21,7zIqyMrapcp7QWM12NkjaD
thrash metal,King Diamond,Fatal Portrait,1986-02-17,0l9HvMchT9T7ZPoWBhu1Zj
thrash metal,Savatage,Fight For The Rock,,1jKevVsn1Z1NqplGevM8Sj
thrash metal,Annihilator,Metal II,2022-02-18,6rvqy7S1R8d5kZ7jHNQ3Iw
thrash metal,Annihilator,"Ballistic, Sadistic",2020-01-24,6aGmL5PVbZgU3QjnuwiohE
thrash metal,Annihilator,For The Demented,2017-11-03,4WXz2kvKnKVwhdLmFz2ccK
thrash metal,Annihilator,Triple Threat,2017-01-27,7MTweG1SwraOJjkIKlrYCi
thrash metal,Annihilator,Suicide Society,2015-09-18,0TD4VLPLaX13JpsV9Zq7lM
thrash metal,Annihilator,Re-Kill,2013-08-23,7hNLVrrT1IUaqM9ltDwGWl
thrash metal,Annihilator,Feast,2013-08-23,2exL4734wgtG8Pe8SfWhmZ
thrash metal,Annihilator,Annihilator,2010-05-17,2OW99eTSu0qwDx1Is22h35
thrash metal,Annihilator,Metal,2007-04-16,4QgpNJwEdaFLWzBmhxai9d
thrash metal,Annihilator,All for You,2004-05-24,3v4SMGTpuUHnXM6DEo1pp5
thrash metal,Annihilator,Waking the Fury,2002-03-18,1MrztTP4rZ3HONvLhVxRlm
thrash metal,Annihilator,Carnival Diablos,2001-01-23,0XOG5lDZsp9hPiMOlJY9uW
thrash metal,Annihilator,Criteria for a Black Widow,1999-06-01,0TPBPdXpj98XpT9IQcgq8Q
thrash metal,Annihilator,Remains,1997-07-21,6LzuCaKKYdIgeXkqTN3YjG
thrash metal,Annihilator,Refresh the Demon,1996-03-11,7u8r2vxyxFRcXS0Zkquefl
thrash metal,Annihilator,King of the Kill,1995-10-09,5JXfceqCbqIfg6W6xBTlNh
thrash metal,Annihilator,Set The World On Fire,,0Iow4yw9iONKHFLeNF1MEt
thrash metal,Mercyful Fate,9,,22EvYdi7pIkubL80JuoEzo
thrash metal,Mercyful Fate,Dead Again,1998-06-09,70B1xFw7KfQ7a1Gi2ntjzz
thrash metal,Mercyful Fate,Into the Unknown,,0GM9HlQDy1m03rHkqAoBW1
thrash metal,Mercyful Fate,Time,,2obmaKyWOL5YVWruoT6OvV
thrash metal,Mercyful Fate,In the Shadows,1993-04-11,3iU02jJMMhdnqARPerQaUs
thrash metal,Mercyful Fate,Return of the Vampire,1992-05-12,5nDfixazT8w4q9q6dEPD9i
thrash metal,Mercyful Fate,The Beginning,1987-06-24,0VAv1pEeK6mUIp7crA3SKc
thrash metal,Mercyful Fate,Don't Break the Oath,1984-09-07,6gADLDKOjcXTFrfE5Xp3HA
thrash metal,Mercyful Fate,Melissa,1983-10-30,1hxG9oE767xQ4MLsEU5u58
thrash metal,Nile,Vile Nilotic Rites,2019-11-01,00UG7HkPlz5iF4sxdEnKs9
thrash metal,Nile,What Should Not Be Unearthed,2015-08-28,6DuzXZL6xDJRaownJe6CEf
thrash metal,Nile,At the Gate of Sethu,2012-06-29,00y5FrZQZzLJ7p3Bnwlvln
thrash metal,Nile,Worship The Animal,2011-10-11,0svywns7O7EnmFQeRpc7SK
thrash metal,Nile,Those Whom the Gods Detest,2009-11-06,00fCgztFLF5IExshsp50cO
thrash metal,Nile,Ithyphallic,2007-07-20,01dFw02I9AFMggZkb61xi3
thrash metal,Nile,Annihilation of the Wicked,2005-05-24,4BjBX6Ra2PgsH3qy5NsK2A
thrash metal,Nile,In Their Darkened Shrines,2002-08-20,1pM1w8zCLQ93j9JE0bvhZB
thrash metal,Nile,Black Seeds of Vengence,2000-09-05,4HezNdJaAs7VDtGwt1VbDe
thrash metal,Nile,In the Beginning,2000-06-13,6ozUKtoc6pVMBx3zIEOqzP
thrash metal,Nile,Amongst the Catacombs of Nephren-Ka,1998-04-28,0QfFW4p5ptfR3un43O9fsN
thrash metal,Death Angel,The Bastard Tracks,2021-11-26,66RMEs5VUuZClzOvBAb8nS
thrash metal,Death Angel,The Early Years,2020-06-08,2kpBT6praTC0SsyEYbMRKc
thrash metal,Death Angel,Humanicide,2019-05-31,46AMs0qxmBYUagBy5Dw1Tm
thrash metal,Death Angel,The Evil Divide,2016-05-27,37BeDhGFfISfgrWxbv0MtW
thrash metal,Death Angel,The Dream Calls for Blood,2013-10-11,6FSzptJkYevusDpBWYdbNm
thrash metal,Death Angel,Relentless Retribution,2010-09-03,7yuDvgPOmxJ4lsEMNciZ5H
thrash metal,Death Angel,Killing Season,2008-02-29,46m3jcl2UE1VSm9E2c2cwf
thrash metal,Death Angel,The Art of Dying,2004-04-26,5AhluUcDtwSZY8H3Uygqqr
thrash metal,Death Angel,Act III,1990-01-01,1Dj4ZFmEwdSTLHxFMRWYx4
thrash metal,Death Angel,Frolic Through The Park,,2Hwjv0pZd0zfr2HFe5XsOl
thrash metal,Death Angel,The Ultra-Violence,,35flmem6J4bq04Kvib1ghA
thrash metal,Anvil,Impact Is Imminent,2022-05-20,3FZYo2i0Zc4xD0cUmXgAxJ
thrash metal,Anvil,Legal at Last,2020-02-14,4ae6neJzQHVg26wX86Ok4l
thrash metal,Anvil,Pounding the Pavement,2018-01-19,0rgwnUQmWQu4EaKtfCptlT
thrash metal,Anvil,Anvil Is Anvil,2016-02-26,0A0P9LdLnsiFeGICyFcEPx
thrash metal,Anvil,Hope in Hell,2013-05-24,06kUmmNh28mXL0X2zNZTPV
thrash metal,Anvil,Back to Basics / Still Going Strong,2012-09-21,2vSNtSDdSXMSQoAiVyP3Fq
thrash metal,Anvil,Speed of Sound / Plenty of Power,2012-04-20,12vSuRX7bLeaFpgxicqnk4
thrash metal,Anvil,Strength of Steel,2011-11-25,4Dzyva0NWQrJYeqJW9CElg
thrash metal,Anvil,Juggernaut of Justice,2011-06-17,7KJCbCCrOe5pZEiW4htfEe
thrash metal,Anvil,This Is Thirteen,2007-01-01,7rYtOdWCsikLL0jLFtk3eI
thrash metal,Anvil,Plenty of Power,2000-01-01,4UzaSc1cIRWmPoCVfbRBIb
thrash metal,Anvil,Absolutely No Alternative,1997-08-19,4rUHRL6cNityghvnXJe2RB
thrash metal,Anvil,Plugged in Permanent,1996-11-21,31o48kLt5xpvlJDjOiLYrF
thrash metal,Anvil,Worth the Weight,1991-01-01,0lYaBJhdQrsQsuc5Pyjx0p
thrash metal,Anvil,Pound for Pound,1988-01-01,5SvbNmTtKec2kUUDewD7bL
thrash metal,Anvil,Forged in Fire,1983-01-01,2JBtXhIEZzDfbAPNuxWtTW
thrash metal,Anvil,Metal On Metal,1982-01-01,53ambFugjTrWl8aMVYDi62
thrash metal,Anvil,Hard 'N' Heavy,1981-01-01,4NCuKI3wmtygdlouv7PPNv
thrash metal,Shadows Fall,Fire From The Sky,2012-01-01,1IVQqjUzlJ7tfVVyrVIdSc
thrash metal,Shadows Fall,Fallout From the War,2006-07-13,4Mrl82Mr2qLsUsEUtapeVB
thrash metal,Shadows Fall,The War Within,2004-07-13,5VOseziKfmKNm8TgQebrVZ
thrash metal,Shadows Fall,The Art Of Balance,2002-12-11,2jMGuqDfPOROIHg0LGgRQP
thrash metal,Shadows Fall,Fear Will Drag You Down,2002-02-08,2CWC6QDZi7Hf9EKKR0j3qL
thrash metal,Shadows Fall,Of One Blood,2000-07-13,0rAdMwJNnZO8HgwldGxuSu
thrash metal,Shadows Fall,Somber Eyes To The Sky,,0EcFvqVj8LsgMFhy7XpGBq
thrash metal,Shadows Fall,WWE: Wreckless Intent,2006-05-23,2m4KqjduGuZ3Vd4xdCnwMc
thrash metal,Shadows Fall,Dead Mother Moon,2024-01-19,7CqSZup1fta0cuGSjsWVs2
thrash metal,Shadows Fall,Petrichor,2022-11-25,42ZoGKvzplCfVuWlLzAvKh
thrash metal,Havok,V,2020-05-01,0Fkj9N2dzhtukOFYnauPO0
thrash metal,Havok,Conformicide,2017-03-10,6GI3M1qTLgDNNcZCTzgWEQ
thrash metal,Havok,Unnatural Selection,2013-06-25,1yIKBRYomO3fMi2RsO4d92
thrash metal,Havok,Time Is Up,2011-03-29,7cTTwQZXVtlaLNVFOTuDXn
thrash metal,Havok,Burn,2009-02-06,5TPhxHhvoLUqjzNKWmJpw2
thrash metal,Havok,Infatuated,2022-01-01,5SzOfQ81kRlXpygBCTPC1E
thrash metal,Metal Church,Congregation of Annihilation,2023-05-26,36lhu814tu8BwoBbnHKL0D
thrash metal,Metal Church,From The Vault,2020-04-10,55ONLMDsIcV0awzS7Mkt2D
thrash metal,Metal Church,The Elektra Years 1984-1989,2020-03-06,5h9adJKvea6mG9UM27tznw
thrash metal,Metal Church,Damned If You Do,2018-12-07,7bZuSNNJLPsOTlDyNgDI7v
thrash metal,Metal Church,XI,2016-03-25,5uZIL97884wkLwch1ULW12
thrash metal,Metal Church,Generation Nothing,2013-10-22,5quNmgCq3f40A6kkFNq1Nd
thrash metal,Metal Church,The Human Factor,1991-04-04,6adhNik5xQ3vWR1MnolVyH
thrash metal,Metal Church,Blessing In Disguise,1989-02-07,6hbgb6sbFo0UBVsK7bf4Tr
thrash metal,Metal Church,The Dark,1986-09-30,32nLLpycunqmJfnF3EEfNJ
thrash metal,Metal Church,Metal Church,,6LYQlKhDAXE9xMS3YzioNv
thrash metal,Gama Bomb,BATS,2023-11-10,2AChbUajQYVEq5lntoghx3
thrash metal,Gama Bomb,Sea Savage,2020-12-04,0VPRh1X9MAYGyhW1PX8HOv
thrash metal,Gama Bomb,Speed Between the Lines,2018-10-12,3Ti0nXYU3jdrWkIV8gxpaA
thrash metal,Gama Bomb,Untouchable Glory,2015-10-30,4KHhqOCvMaJ7x3QYQBGRFr
thrash metal,Gama Bomb,The Terror Tapes,2013-04-19,43sKPeZLA4xRPtUpxGzhed
thrash metal,Gama Bomb,Tales from the Grave in Space,2009-11-05,1o7L7btUQAZODIiZ2tdyNE
thrash metal,Gama Bomb,Citizen Brain,2008-06-09,3ENdGmKcymYhkdr0zZ1E0F
thrash metal,Gama Bomb,Survival of the Fastest,2006-05-01,0j9kNaJ0cdxHkZ2Bo1EXrI
thrash metal,Lost Society,If The Sky Came Down,2022-10-07,0Af2e0rKhhsyAz83qsZzIF
thrash metal,Lost Society,No Absolution,2020-02-21,2ULVvqYZlzwhqkIricvuWs
thrash metal,Lost Society,Braindead,2016-02-12,2hnZYFPNIyvKFjaK6weoRl
thrash metal,Lost Society,Terror Hungry,2014-04-04,0GZYviJPFu1X9SWnmHaggs
thrash metal,Lost Society,Fast Loud Death,2013-03-15,2yU0hyAKgTKflBXLhKQvx6
thrash metal,Bloodbath,"""Survival of the Sickest""",2022-09-09,6khbdoAcM8K7tnk3Kg6LFQ
thrash metal,Bloodbath,The Arrow of Satan is Drawn,2018-10-26,5UcDEyn2hBO0lmWaIBt2rc
thrash metal,Bloodbath,Grand Morbid Funeral,2014-11-17,0LBfH4DwVNpE8RYHCC6kIE
thrash metal,Bloodbath,Bloodbath over Bloodstock,,4e4I5anptK9Yx9X6NFOfvX
thrash metal,Bloodbath,The Fathomless Mastery,2008-10-06,776PiX0dh7ZnvJQY48e3hZ
thrash metal,Bloodbath,Nightmares Made Flesh,2005-07-13,4qb67R7cFNvFi5jrpRIlkx
thrash metal,Bloodbath,Resurrection Through Carnage,2002-07-13,4FxwiAMgbsWgDXkrkxonQO
thrash metal,Vader,De Profundis,2021-07-30,3GpP1q2FPgHcZ0m3PUdOZE
thrash metal,Vader,Solitude in Madness,2020-05-01,5jZ9ikkvx02MxeeZRojeCB
thrash metal,Vader,Dark Age,2017-12-27,2hORMANVy7LZAxD31XPsNU
thrash metal,Vader,The Empire,2016-11-04,68oOAn7NoPtlbEoL3B6GLD
thrash metal,Vader,Future of the Past II – Hell in The East,2015-01-01,2pYywfm7TYSynid4ZXQgUm
thrash metal,Vader,Future of The Past,2015-01-01,0hduAVLYFtnO1aWGzvQBZW
thrash metal,Vader,Tibi Et Igni,2014-05-30,5uFkf2giEyTTUT9iBxEWpv
thrash metal,Vader,Black To The Blind,2012-01-01,7KdW5aqij4fWwqhtEIxLDJ
thrash metal,Vader,Welcome to the Morbid Reich,2011-08-12,436hnm3s0xG8efVvFOKdJp
thrash metal,Vader,Necropolis,2009-08-21,3Eny2VFLghnTaejvPxgoqR
thrash metal,Vader,Xxv,2008-06-02,3EiIqJKH3lvcaIjVEm74tK
thrash metal,Vader,Reborn in Chaos,2008-04-21,31MSxFjc70HdmbJeaUWihz
thrash metal,Vader,Vnojigiri,2007-07-25,3f5ZcogPlkCmpioyFxDiPX
thrash metal,Vader,Songs from the Pine Room,2007-05-08,2zbiDMRLrucIAfeWE2BDwE
thrash metal,Vader,Impressions in Blood,2007-03-22,6HhBTELo3jaMcUcIZ2Aqgw
thrash metal,Vader,The Beast,2004-09-21,7hT339bheruRM3Ms3S8EDi
thrash metal,Vader,Revelations,2002-06-04,2HN6s2erlzzLSyFEliO8Dz
thrash metal,Cryptopsy,As Gomorrah Burns,2023-09-08,2wUwwjIKeYhyDIHNhDPno9
thrash metal,Cryptopsy,Cryptopsy,2012-09-25,6UqhZ4waAvsaD2VsyHURW9
thrash metal,Cryptopsy,The Unspoken King,2008-07-13,7q2VLMUAQRQqaM402oNDJE
thrash metal,Cryptopsy,Once Was Not,2005-07-13,6akNwWp8EP81Zg2QeNSFM9
thrash metal,Cryptopsy,And Then You'll Beg,2000-07-13,00cP1TH882QxsO4QsadrRU
thrash metal,Cryptopsy,Whisper Supremacy,1998-07-13,51Nl6Dr1NAqJqMLersdrUE
thrash metal,Cryptopsy,None so Vile,1996-07-03,1YydWUrZdIjcwjkQAGj2r2
thrash metal,Cryptopsy,Blasphemy Made Flesh,1994-11-25,6hfevdrVUQK7HP57ARsJe6
thrash metal,Cryptopsy,Unmaker,2021-09-24,0pTmxb8XmLJ5E48JyRY4P3
thrash metal,Cryptopsy,Wormz,2016-04-15,766GwHJ7NREwzWfrzSOxqy
thrash metal,Cryptopsy,Floruit,2023-07-21,1ZU8QTZ3i2Km5gp2fSItBm
thrash metal,Six Feet Under,Nightmares of the Decomposed,2020-10-02,1EUp0o0Is1acMcddM2clgh
thrash metal,Six Feet Under,Unburied,2018-07-06,425bgCYwl4nDw74JVfIWmF
thrash metal,Six Feet Under,Torment,2017-02-24,0DdkZkwgwnB97mViyos6GG
thrash metal,Six Feet Under,The Best of Six Feet Under,2016-11-30,6WJRul7TzuYIDr3Q3LDoW9
thrash metal,Six Feet Under,Graveyard Classics IV: The Number of the Priest,2016-05-27,0YQrQj1WtJnLRMGyLnpNc1
thrash metal,Six Feet Under,Crypt of the Devil,2015-05-04,0gNvaOXYOtx0mZRphjAlrq
thrash metal,Six Feet Under,Unborn,2013-03-19,7lvKEnCAJcRkGJobVDLq3d
thrash metal,Six Feet Under,Undead,2012-05-22,75sotKQtbRWyoc9j3otDsW
thrash metal,Six Feet Under,Wake The Night,2011-02-15,6vvGDHPiiWXdiss77dckK8
thrash metal,Six Feet Under,Graveyard Classics 3,2010-01-19,340pixq88SC0V3EbSVx20B
thrash metal,Six Feet Under,Death Rituals,2008-11-11,1DFfIkSHaBHBe9Tgn0ZyBS
thrash metal,Six Feet Under,Commandment,2007-08-26,3fhhAi81jc7d6cc5uxgvb2
thrash metal,Six Feet Under,13,,7dQkrNFQp6aGgfg40sutTk
thrash metal,Six Feet Under,Double Dead Redux,,6A5MvW0E3y2RqpLx4LMGyE
thrash metal,Six Feet Under,Bringer of Blood,,1PIRZ0Jl3VoymYGIsqsKMz
thrash metal,Six Feet Under,True Carnage,,2HdyYvOx1oZ6VUTquC5sim
thrash metal,Six Feet Under,Graveyard Classics,,6xAD5ZjKofuXaFi7sR79IV
thrash metal,Six Feet Under,Maximum Violence,,0MKQ4mbsTEKqc6dNJU0jWH
thrash metal,Six Feet Under,Warpath,,3pz2Y0l3yWoswuhERPT5Ew
thrash metal,Revocation,Netherheaven,2022-09-09,1swdOihxBBv2mwFNtbD0xm
thrash metal,Revocation,The Outer Ones,2018-09-28,1Ela7sSi5MIp9HmEuLbCdY
thrash metal,Revocation,Great Is Our Sin,2016-07-22,0Qz9E3OOpPafuf05Jbc9mx
thrash metal,Revocation,Empire of the Obscene,2015-11-13,1hyMYUfzJAWXAOAVKGpB1a
thrash metal,Revocation,Deathless,2014-10-14,2p7uFGCufEFZmeIlpeP8yg
thrash metal,Toxic Holocaust,Primal Future: 2019,2019-10-04,7rD2OTiSlJUmEnoXfwh7YX
thrash metal,Toxic Holocaust,Chemistry of Consciousness,2013-10-29,0jwJZDxGMm3SSm6LULhxgv
thrash metal,Toxic Holocaust,From the Ashes of Nuclear Destruction,2013-06-06,4wFLJUaKcgQ5a7MB5OpA2T
thrash metal,Toxic Holocaust,Conjure and Command,2011-07-19,37C6YgkW0GLoxuSAvAPkUi
thrash metal,Toxic Holocaust,An Overdose of Death...,2008-09-02,5UfQpdGMJJ4dfhk7BnHiEU
thrash metal,Toxic Holocaust,Hell on Earth,2005-09-10,2aOOhKK5OXPyJHeNgF04l0
thrash metal,Toxic Holocaust,Evil Never Dies,2003-10-10,6Uggl8mNi42Gk4KBsIG4je
thrash metal,Celtic Frost,Monotheist,2006-07-13,3Jyy0CkiG9OkGDxQQGhMgy
thrash metal,Celtic Frost,Parched With Thirst Am I and Dying,1992-01-01,0gcub7rsRUlxYIJZjGNP9W
thrash metal,Celtic Frost,Vanity / Nemesis,1990-01-01,2pS12FmF4SmvHo0PGQne4t
thrash metal,Celtic Frost,Into the Pandemonium,1987-01-01,2IvvlwzptZtzW6Lh2LzDLj
thrash metal,Celtic Frost,To Mega Therion,1985-10-27,0wJRO5fA0Xh47PBS6E7g9b
thrash metal,Celtic Frost,Morbid Tales,1984-01-01,44zdONTM6zSrXMJUV93BBM
thrash metal,Nevermore,The Obsidian Conspiracy,2010-09-26,0hLFGOU3MT88T8P4ispTOB
thrash metal,Nevermore,This Godless Endeavor,2005-07-13,0qWyN9Kpv8oCmCkDRYkvYH
thrash metal,Nevermore,Dead Heart In a Dead World,2000-07-13,1v1hdLXVBjFel9srMX8paD
thrash metal,Nevermore,Dreaming Neon Black,1999-07-13,0C3puNFNfpDwVHEZNU4Shx
thrash metal,Nevermore,The Politics of Ecstasy,1997-07-13,2B3kjQAjb8k3z27HaGK9J6
thrash metal,Nevermore,Nevermore,1997-07-13,2JI3o54zRE4VBAe6Ymn2hQ
thrash metal,Nevermore,Music,2020-08-14,7vmTBJ7ASDnXwtoen3zQSr
thrash metal,Nevermore,Powerful Music,2009-04-27,5GAlZzWKkCSBZ8UejvGLKU
thrash metal,Nevermore,Over Black Clouds,2018-03-04,6pyk1bB9slBK4cVkjAYKTp
thrash metal,Dismember,Dismember,2008-02-18,6SFI4Qz2o7erCbxsU60EPH
thrash metal,Dismember,The God That Never Was,2006-02-20,3LDOh04qjwUpW0tl9EsryA
thrash metal,Dismember,Where Ironcrosses Grow,2004-03-08,5xSASTZTVg8jJu94FIgQIH
thrash metal,Dismember,Hate Campaign,2000-01-17,0AouNRz9xppuQNwb1DTLb4
thrash metal,Dismember,Death Metal,1997-08-08,3kz6cIw7lQoWyFpv0JmWII
thrash metal,Dismember,Massive Killing Capacity,1995-08-04,6lSSYOnTW8xnoGWfwaFCPW
thrash metal,Dismember,Indecent & Obscene,1993-06-24,78u39tGZc7O11eazNFP9p2
thrash metal,Dismember,Pieces,1992-10-27,0mFLdi5htRRfFz9Dwelkxa
thrash metal,Dismember,Like An Ever Flowing Stream,1991-05-28,1ost2VWAnbsftznJn5CmZY
thrash metal,Dismember,All in One,2020-11-13,5xriHjGOiHNN4jmH2APLYa
thrash metal,Armored Saint,Punching the Sky,2020-10-23,6gLP5UbsQpJ4eiZ17gJNyk
thrash metal,Armored Saint,Win Hands Down,2015-06-02,3KQ5HzQZjFbylEaGdyKKFX
thrash metal,Armored Saint,La Raza,2010-03-16,2nJNj3CZyTH9oOvmTPHZAc
thrash metal,Armored Saint,Nod To The Old School,,3QhUghURICoCqxV35IxbBz
thrash metal,Armored Saint,Revelation,,40jI2IBohOe0w0rsegIwYL
thrash metal,Armored Saint,Symbol Of Salvation,,0YBXIRxgBYzX6oYaej8XBm
thrash metal,Armored Saint,Saints Will Conquer,,6ezP2uV6sT5E1zSoyLV2jZ
thrash metal,Armored Saint,Raising Fear,1987-01-01,2ckPasTMqBcfjVo09k2Bvm
thrash metal,Armored Saint,Delirious Nomad,1985-01-01,5LWCvZOGvnTbUaH8e8B0Aa
thrash metal,Armored Saint,March Of The Saint,1984-01-01,0VkxN0pWwuaPeZuLq2aLx1
thrash metal,Evile,The Unknown,2023-07-14,51BpsIsaNfI4MWqUl3WD9P
thrash metal,Evile,Hell Unleashed,2021-04-30,6pqhsuOfK0CCzlIhx4GAqY
thrash metal,Evile,Skull,2013-05-27,5ASbchClXDt2Q1pTdYiUWT
thrash metal,Evile,Five Serpent's Teeth,2011-09-26,3VL9IPd5pYeOXJJcRSUXpK
thrash metal,Evile,Infected Nations,2009-09-21,30biZsSBlg5vkmfBsWR3pZ
thrash metal,Evile,Enter The Grave,,3G3vlh9dfQMTcgcDhNkgut
thrash metal,Nuclear Assault,Third World Genocide,,0GbSg3nPZn22IR32e78RqN
thrash metal,Nuclear Assault,Something Wicked,1993-01-01,4PQyDJXiPSJFQz3CT9ErWK
thrash metal,Nuclear Assault,Handle With Care,,79vmBrXaUaPS7LleUgP7HY
thrash metal,Nuclear Assault,Game Over,,0isrNd8l4UqHhtPDhCKsId
thrash metal,Immolation,Acts Of God,2022-02-18,1rGfm7jdqOjE2uMcbhbJsp
thrash metal,Immolation,Atonement,2017-02-24,54JXiKxrvCoSGi84Xo6qDZ
thrash metal,Immolation,Kingdom of Conspiracy,2013-05-10,5dIh0zFb1LV5xVmwvJrOHu
thrash metal,Immolation,Majesty and Decay,2010-03-05,5dhS26Iv8sTcWZWyi65OQz
thrash metal,Immolation,Shadows in the Light,,6DROVAdEiwwJ7ylZpJdH96
thrash metal,Immolation,Harnessing Ruin,,6IpZqwHbkPzRoe7OYNqdMt
thrash metal,Immolation,Unholy Cult,2002-12-07,6LEuzcYkCK3tMh2CzjLrEx
thrash metal,Immolation,Close to a World Below,2000-11-07,12hFv6ZaHpXWYs5SXR4JKT
thrash metal,Immolation,Failures for Gods,1999-06-01,497Oqcw7Qg0wAG6QwiyuX7
thrash metal,Immolation,Here In After,1996-02-13,6tMKH6ambdK5dZEa8dbB8v
thrash metal,Immolation,Dawn Of Possession,1991-09-17,31MYZcl7P75zq5Zcys5wkx
thrash metal,Exhorder,Mourn the Southern Skies,2019-09-20,6Zv7TZNO5LrJH9dRUjouom
thrash metal,Exhorder,The Law,1992-01-28,7oLHaXJvtI5m0LtDTeJQ6L
thrash metal,Exhorder,Slaughter In The Vatican,1990-10-23,5YnKblRYZeLlm90M9xAIvT
thrash metal,Diamond Head,Lightning To The Nations 2020,2020-11-27,5UCeq2k6uEKKdvlhSa91xy
thrash metal,Diamond Head,The Coffin Train,2019-05-24,5x6diJ9b9RVnFlG0B4Hege
thrash metal,Diamond Head,Diamond Head,2016-04-22,76QhxcCehnUwejNIF6VXhA
thrash metal,Diamond Head,What's in Your Head,2007-07-30,1PrxjQGUOWH77v6FldBUNw
thrash metal,Diamond Head,It's Electric,,0OvFMP16DsJMVO6osuLmdr
thrash metal,Diamond Head,All Will Be Revealed,2005-10-31,1psofPfZ1qdHbvBotv3xDj
thrash metal,Diamond Head,Death and Progress,1993-06-15,5E3LdklvkCQAQNqlhcBplq
thrash metal,Diamond Head,Canterbury,1983-06-01,63tWLu5rr6KpEyOSnAcqjS
thrash metal,Diamond Head,Borrowed Time,1982-03-12,0XM37kUN9z2mWazNBACgHj
thrash metal,Kvelertak,Endling,2023-09-08,6Y5phc55G93rszSCghQace
thrash metal,Kvelertak,Splid,2020-02-14,3hezqRj51eBpGkWPWsyTHX
thrash metal,Kvelertak,Nattesferd,2016-04-08,3xIPPeYwuaKXSQWclMtn7r
thrash metal,Kvelertak,Meir,2013-03-22,1147s32sIAabDpmBeBf2bN
thrash metal,Kvelertak,Kvelertak,2011-10-03,1xNs9v3JQwOHVjENkeNZPh
thrash metal,Hellripper,Warlocks Grim & Withered Hags,2023-02-17,63VXMIsptvg69nkNZ7rllW
thrash metal,Hellripper,The Affair of the Poisons,2020-10-09,5dcBkiNfBkgdLeXseS88JM
thrash metal,Hellripper,Coagulating Darkness,2017-01-01,28ozrqxgul4uNT4p89NfJ4
thrash metal,Hellripper,Complete and Total Fucking Mayhem,2016-01-01,0jbfxuaiDry7jnaZERWkCn
thrash metal,Hellripper,Quest for the Mighty Riff,2023-05-16,6lnW4DYdLGV7pM4GAcTRkg
thrash metal,Iron Reagan,Split,2018-03-02,6bss90hkmaDuNHgxGPf23H
thrash metal,Iron Reagan,Crossover Ministry,2017-02-03,3kTEOedIeXQIXY9JawtaZJ
thrash metal,Iron Reagan,Worse Than Dead,2013-03-20,1jLb8IUV2LkG0jg7M39IUp
thrash metal,Warbringer,Weapons of Tomorrow,2020-04-24,17DKdWLitnU01P627Dt2Ia
thrash metal,Warbringer,Woe to the Vanquished,2017-03-31,5cs1TbegYyGYlQyeN12ErL
thrash metal,Warbringer,IV: Empires Collapse,2013-10-29,4e0bs14PbPYPXLLPPBNu8H
thrash metal,Warbringer,War Without End,2012-07-24,3lqOlmiTUY00jFRL0Qh2nZ
thrash metal,Warbringer,Worlds Torn Asunder,2012-07-13,6v6I6MFsUq4ioOt4EHRheA
thrash metal,Warbringer,Waking Into Nightmares,2009-07-13,4uJe7mlgx3qXfvlMdjPw2a
thrash metal,Inquisition,Veneration of Medieval Mysticism and Cosmological Violence,2024-01-26,19WXJCeMhRft91AFSfizxq
thrash metal,Inquisition,Black Mass for a Mass Grave,2020-11-20,3vWuxrZbpcw1D5ho4d9zj8
thrash metal,Inquisition,Bloodshed Across the Empyrean Altar Beyond the Celestial Zenith,2016-08-26,3xL19MFcMlI0rJeoHMBieD
thrash metal,Inquisition,Ominous Doctrines of the Perpetual Mystical Macrocosm,2016-01-01,4NfqKGYaV4vjckhcBem0TX
thrash metal,Inquisition,Into the Infernal Regions of the Ancient Cult,2015-09-04,2jz0vHLhnZWMwtuZjnETOy
thrash metal,Inquisition,Obscure Verses for the Multiverse,2013-10-29,5NSF2QHvB2G5bHMSJE4oWy
thrash metal,Inquisition,Nefarious Dismal Orations,,0EC5dXarAB0reFxeiU2u9Y
thrash metal,Inquisition,Magnificent Glorification of Lucifer,,1rfW3mKCYkRkhmLi7uvI4A
thrash metal,Inquisition,Invoking the Majestic Throne of Satan,,7zsvkbaJZp4xAIq6DBfBdn
thrash metal,Cavalera Conspiracy,Morbid Visions,2023-07-14,2ZHqbNI33ZdAaw2i4Jdv1U
thrash metal,Cavalera Conspiracy,Psychosis,2017-11-17,1meRKdWdUfwS4lbpqCXaCu
thrash metal,Cavalera Conspiracy,Pandemonium,2014-11-03,0wkv3fKNsgNAOfVNPDJFAg
thrash metal,Cavalera Conspiracy,Blunt Force Trauma,2011-03-23,2CNuTtR1Hnee3Gwocr7i7g
thrash metal,Cavalera Conspiracy,Inflikted,,5IqBAec6U1mNV9VajLvbNK
thrash metal,Flotsam & Jetsam,Blood in the Water,2021-06-04,6pNMEpHq9E6z40Miw7l9Ax
thrash metal,Flotsam & Jetsam,The End of Chaos,2019-01-18,0IhQm5Cw9sg3pFykPU2unm
